TALLER_ENTRY_ID,TALLER_TITLE,FECHA_TALLER,MEMBER_EMAIL,MEMBER_SCREEN_NAME
T-1050,Asamblea Informativa DS49,27/02/2025,tomas.calderon.demo14600@yahoo.com,Tomás Calderón
T-1059,Taller Ahorro y Subsidio Habitacional,14/11/2024,emily.cifuentes.demo13473@yahoo.com,Emily Cifuentes
T-1036,Charla: Déficit Habitacional en Chile,14/03/2026,leandro.vejar.demo48874@yahoo.com,Leandro Vejar
T-1023,Webinar: Cómo Postular al Subsidio Habitacional,31/07/2023,franco.gaete.demo12526@yahoo.com,Franco Gaete
T-1011,Charla: Déficit Habitacional en Chile,18/08/2023,domingo.mendez.demo37687@outlook.com,Domingo Méndez
T-1020,Taller Ahorro y Subsidio Habitacional,25/05/2025,elizabeth.torres.demo50838@outlook.com,Elizabeth Torres
T-1007,Webinar: Cómo Postular al Subsidio Habitacional,21/06/2024,raul.lizana.demo9392@yahoo.com,Raúl Lizana
T-1023,Taller de Educación Financiera,02/04/2025,dominga.riquelme.demo32105@hotmail.com,Dominga Riquelme
T-1053,Charla: Déficit Habitacional en Chile,26/06/2023,jose.zepeda.demo42943@gmail.com,José Zepeda
T-1038,Charla: Déficit Habitacional en Chile,01/05/2026,mauricio.villarroel.demo3682@gmail.com,Mauricio Villarroel
T-1055,Taller Subsidio Sectores Medios DS.01,18/04/2025,marco.escalona.demo2717@gmail.com,Marco Escalona
T-1039,Taller de Educación Financiera,08/05/2026,emma.gajardo.demo43352@yahoo.com,Emma Gajardo
T-1043,Taller de Educación Financiera,17/10/2025,alejandro.rojas.demo6015@hotmail.com,Alejandro Rojas
T-1023,Asamblea Informativa DS49,12/06/2024,filomena.orellana.demo2679@hotmail.com,Filomena Orellana
T-1000,Asamblea Informativa DS49,26/07/2025,marco.pinto.demo42655@hotmail.com,Marco Pinto
T-1046,Taller de Educación Financiera,25/01/2026,delfina.arce.demo32797@gmail.com,Delfina Arce
T-1012,Jornada Comités de Vivienda - Región Metropolitana,07/09/2023,luis.astorga.demo3062@outlook.com,Luis Astorga
T-1051,Webinar: Cómo Postular al Subsidio Habitacional,27/06/2025,alejandro.acuna.demo36382@gmail.com,Alejandro Acuña
T-1012,Asamblea Informativa DS49,28/10/2025,sofia.cabrera.demo26654@hotmail.com,Sofía Cabrera
T-1035,Webinar: Cómo Postular al Subsidio Habitacional,31/08/2023,florencia.bustos.demo9648@gmail.com,Florencia Bustos
T-1027,Taller Subsidio Sectores Medios DS.01,06/10/2023,ricardo.hidalgo.demo23377@outlook.com,Ricardo Hidalgo
T-1049,Charla: Déficit Habitacional en Chile,01/06/2025,luis.vega.demo51037@hotmail.com,Luis Vega
T-1038,Taller de Educación Financiera,27/03/2024,maria.villanueva.demo49095@hotmail.com,María Villanueva
T-1022,Taller de Educación Financiera,02/03/2026,lucas.orellana.demo47795@gmail.com,Lucas Orellana
T-1008,Taller de Educación Financiera,03/02/2023,yessica.acevedo.demo32209@yahoo.com,Yessica Acevedo
T-1017,Charla: Déficit Habitacional en Chile,18/08/2023,anahis.catalan.demo16406@hotmail.com,Anahis Catalán
T-1021,Asamblea Informativa DS49,12/08/2024,patricia.guerrero.demo21542@hotmail.com,Patricia Guerrero
T-1016,Jornada Comités de Vivienda - Región Metropolitana,11/03/2025,ivan.leyton.demo4822@hotmail.com,Iván Leyton
T-1010,Asamblea Informativa DS49,20/08/2025,carlos.torres.demo51216@yahoo.com,Carlos Torres
T-1009,Taller de Educación Financiera,14/02/2023,sonia.garcia.demo45803@hotmail.com,Sonia García
T-1043,Taller de Educación Financiera,02/02/2024,mirta.soto.demo22117@gmail.com,Mirta Soto
T-1017,Taller Subsidio Sectores Medios DS.01,12/03/2025,patricio.guzman.demo31092@yahoo.com,Patricio Guzmán
T-1030,Jornada Comités de Vivienda - Región Metropolitana,11/11/2025,rene.oliva.demo19398@yahoo.com,René Oliva
T-1017,Taller de Educación Financiera,02/01/2024,jose.rios.demo36662@gmail.com,José Ríos
T-1030,Taller de Postulación DS19 - Mayo 2026,03/07/2025,marie.fernandez.demo41651@hotmail.com,Marie Fernández
T-1020,Webinar: Cómo Postular al Subsidio Habitacional,17/04/2025,carmen.castro.demo43077@gmail.com,Carmen Castro
T-1059,Taller Ahorro y Subsidio Habitacional,03/04/2024,emily.bravo.demo22287@yahoo.com,Emily Bravo
T-1020,Taller de Educación Financiera,08/12/2025,maria.riquelme.demo43576@gmail.com,María Riquelme
T-1020,Charla: Déficit Habitacional en Chile,18/12/2023,juan.pavez.demo31864@yahoo.com,Juan Pavez
T-1020,Jornada Comités de Vivienda - Región Metropolitana,27/12/2025,walter.contreras.demo33312@outlook.com,Walter Contreras
T-1014,Jornada Comités de Vivienda - Región Metropolitana,22/06/2025,sofia.reyes.demo7413@yahoo.com,Sofía Reyes
T-1002,Taller de Educación Financiera,08/02/2025,alberto.bravo.demo34569@outlook.com,Alberto Bravo
T-1002,Taller Subsidio Sectores Medios DS.01,14/07/2023,alejandra.gonzalez.demo7558@gmail.com,Alejandra González
T-1009,Taller Subsidio Sectores Medios DS.01,21/08/2025,carlos.contreras.demo16610@gmail.com,Carlos Contreras
T-1010,Taller Subsidio Sectores Medios DS.01,19/11/2025,enrique.gonzalez.demo51454@outlook.com,Enrique González
T-1005,Asamblea Informativa DS49,17/06/2024,jose.sanchez.demo29449@gmail.com,José Sánchez
T-1003,Taller de Postulación DS19 - Mayo 2026,13/08/2023,rodrigo.leon.demo26385@hotmail.com,Rodrigo León
T-1045,Asamblea Informativa DS49,26/12/2024,zulema.faundez.demo47129@yahoo.com,Zulema Faúndez
T-1038,Jornada Comités de Vivienda - Región Metropolitana,21/03/2026,rene.duarte.demo40849@hotmail.com,René Duarte
T-1014,Jornada Comités de Vivienda - Región Metropolitana,09/07/2024,alejandra.valenzuela.demo41471@gmail.com,Alejandra Valenzuela
T-1032,Charla: Déficit Habitacional en Chile,04/02/2023,marcelo.diaz.demo5555@hotmail.com,Marcelo Díaz
T-1038,Jornada Comités de Vivienda - Región Metropolitana,04/01/2026,macarena.sandoval.demo50645@outlook.com,Macarena Sandoval
T-1005,Taller Subsidio Sectores Medios DS.01,27/08/2024,edith.seguel.demo22072@outlook.com,Edith Seguel
T-1025,Charla: Déficit Habitacional en Chile,14/02/2023,bernarda.jimenez.demo30393@gmail.com,Bernarda Jiménez
T-1004,Taller de Postulación DS19 - Mayo 2026,24/04/2023,aurora.diaz.demo44117@hotmail.com,Aurora Díaz
T-1010,Asamblea Informativa DS49,23/12/2024,alejandra.reyes.demo30717@gmail.com,Alejandra Reyes
T-1034,Charla: Déficit Habitacional en Chile,04/01/2025,anais.zapata.demo3376@gmail.com,Anaís Zapata
T-1053,Taller de Postulación DS19 - Mayo 2026,02/09/2025,luis.castillo.demo38884@outlook.com,Luis Castillo
T-1030,Charla: Déficit Habitacional en Chile,25/08/2025,sylvia.gaete.demo50159@yahoo.com,Sylvia Gaete
T-1014,Taller Ahorro y Subsidio Habitacional,27/09/2025,robinson.perez.demo49189@hotmail.com,Robinson Pérez
T-1010,Asamblea Informativa DS49,16/07/2024,karla.contreras.demo19509@gmail.com,Karla Contreras
T-1049,Taller Ahorro y Subsidio Habitacional,05/01/2026,antonella.gallegos.demo2559@hotmail.com,Antonella Gallegos
T-1051,Jornada Comités de Vivienda - Región Metropolitana,11/04/2025,neftali.soto.demo39494@gmail.com,Neftalí Soto
T-1042,Taller Subsidio Sectores Medios DS.01,01/01/2025,patrick.yanez.demo47646@yahoo.com,Patrick Yáñez
T-1010,Taller de Educación Financiera,11/10/2023,hector.santana.demo30998@hotmail.com,Héctor Santana
T-1016,Taller de Educación Financiera,17/04/2024,luis.ortiz.demo49446@yahoo.com,Luis Ortiz
T-1009,Webinar: Cómo Postular al Subsidio Habitacional,11/04/2025,daniela.carvajal.demo21546@hotmail.com,Daniela Carvajal
T-1034,Taller de Postulación DS19 - Mayo 2026,31/03/2023,cristopher.sepulveda.demo29180@hotmail.com,Cristopher Sepúlveda
T-1058,Taller Subsidio Sectores Medios DS.01,29/05/2023,german.de la fuente.demo7135@gmail.com,Germán De La Fuente
T-1006,Jornada Comités de Vivienda - Región Metropolitana,26/05/2025,claudio.alvarez.demo18728@hotmail.com,Claudio Álvarez
T-1020,Taller Subsidio Sectores Medios DS.01,12/09/2024,juan.gutierrez.demo33723@gmail.com,Juan Gutiérrez
T-1054,Jornada Comités de Vivienda - Región Metropolitana,19/10/2024,carlos.carrasco.demo40491@yahoo.com,Carlos Carrasco
T-1019,Charla: Déficit Habitacional en Chile,27/10/2025,juan.san martin.demo50320@outlook.com,Juan San Martín
T-1019,Charla: Déficit Habitacional en Chile,25/09/2023,erwin.astudillo.demo16416@outlook.com,Erwin Astudillo
T-1005,Taller de Postulación DS19 - Mayo 2026,14/04/2025,esperanza.rodriguez.demo3548@yahoo.com,Esperanza Rodríguez
T-1022,Taller de Educación Financiera,27/04/2024,fernando.rojas.demo3192@yahoo.com,Fernando Rojas
T-1009,Taller de Educación Financiera,05/02/2023,karina.jaramillo.demo14441@outlook.com,Karina Jaramillo
T-1030,Taller Subsidio Sectores Medios DS.01,21/07/2023,juan.gonzalez.demo36171@yahoo.com,Juan González
T-1007,Taller de Educación Financiera,24/06/2023,isabel.flores.demo33109@hotmail.com,Isabel Flores
T-1003,Taller Subsidio Sectores Medios DS.01,26/01/2025,enrique.flores.demo50565@outlook.com,Enrique Flores
T-1009,Charla: Déficit Habitacional en Chile,28/05/2026,alvaro.aguirre.demo26849@gmail.com,Álvaro Aguirre
T-1005,Taller Ahorro y Subsidio Habitacional,11/08/2023,abelardo.carrasco.demo25078@hotmail.com,Abelardo Carrasco
T-1039,Jornada Comités de Vivienda - Región Metropolitana,20/11/2025,denisse.riveros.demo36019@yahoo.com,Denisse Riveros
T-1056,Jornada Comités de Vivienda - Región Metropolitana,05/02/2023,javiera.pinto.demo23301@yahoo.com,Javiera Pinto
T-1018,Taller Ahorro y Subsidio Habitacional,05/06/2025,luna.munoz.demo5991@outlook.com,Luna Muñoz
T-1007,Asamblea Informativa DS49,30/04/2025,natalia.campos.demo6290@hotmail.com,Natalia Campos
T-1019,Charla: Déficit Habitacional en Chile,06/11/2024,victoria.aguilera.demo27427@hotmail.com,Victoria Aguilera
T-1042,Jornada Comités de Vivienda - Región Metropolitana,28/07/2024,sofia.gonzalez.demo6962@gmail.com,Sofía González
T-1010,Asamblea Informativa DS49,18/01/2024,miguel.rodriguez.demo29410@gmail.com,Miguel Rodríguez
T-1035,Taller Ahorro y Subsidio Habitacional,10/05/2026,rodrigo.rubilar.demo46049@gmail.com,Rodrigo Rubilar
T-1005,Jornada Comités de Vivienda - Región Metropolitana,19/11/2023,francisca.miranda.demo25396@outlook.com,Francisca Miranda
T-1051,Taller de Educación Financiera,30/03/2023,juan.bravo.demo185@gmail.com,Juan Bravo
T-1009,Taller de Educación Financiera,21/06/2024,claudio.galaz.demo22409@yahoo.com,Claudio Galaz
T-1002,Taller Ahorro y Subsidio Habitacional,07/03/2024,oscar.ortiz.demo32488@hotmail.com,Oscar Ortiz
T-1020,Taller de Educación Financiera,14/10/2025,catalina.gomez.demo43491@hotmail.com,Catalina Gómez
T-1026,Jornada Comités de Vivienda - Región Metropolitana,22/12/2025,ximena.perez.demo47316@outlook.com,Ximena Pérez
T-1047,Jornada Comités de Vivienda - Región Metropolitana,18/08/2023,jeannette.gomez.demo25929@hotmail.com,Jeannette Gómez
T-1029,Asamblea Informativa DS49,17/01/2026,nadia.alvarado.demo44851@hotmail.com,Nadia Alvarado
T-1012,Taller Ahorro y Subsidio Habitacional,06/01/2026,maria.delgado.demo4750@outlook.com,María Delgado
T-1048,Taller Subsidio Sectores Medios DS.01,24/05/2026,isabel.valenzuela.demo38970@yahoo.com,Isabel Valenzuela
T-1045,Jornada Comités de Vivienda - Región Metropolitana,27/09/2023,edward.pizarro.demo42645@outlook.com,Edward Pizarro
T-1009,Taller Ahorro y Subsidio Habitacional,26/04/2026,mario.vargas.demo32018@hotmail.com,Mario Vargas
T-1015,Taller de Educación Financiera,11/09/2024,felipe.catalan.demo37801@yahoo.com,Felipe Catalán
T-1013,Taller Subsidio Sectores Medios DS.01,11/09/2025,carlos.pizarro.demo17529@outlook.com,Carlos Pizarro
T-1042,Taller de Postulación DS19 - Mayo 2026,14/03/2024,javiera.moya.demo28838@gmail.com,Javiera Moya
T-1028,Taller de Educación Financiera,16/12/2023,joaquin.videla.demo24043@outlook.com,Joaquín Videla
T-1051,Taller Subsidio Sectores Medios DS.01,21/11/2024,dominga.perez.demo42367@yahoo.com,Dominga Pérez
T-1058,Webinar: Cómo Postular al Subsidio Habitacional,13/06/2023,luciano.lizama.demo39436@hotmail.com,Luciano Lizama
T-1053,Taller de Educación Financiera,05/04/2025,joaquin.cabezas.demo21158@hotmail.com,Joaquín Cabezas
T-1019,Jornada Comités de Vivienda - Región Metropolitana,07/12/2024,jose.rojas.demo17117@outlook.com,José Rojas
T-1047,Taller de Postulación DS19 - Mayo 2026,25/02/2026,bastian.gonzalez.demo21889@gmail.com,Bastián González
T-1050,Webinar: Cómo Postular al Subsidio Habitacional,30/05/2026,juan.figueroa.demo7296@yahoo.com,Juan Figueroa
T-1032,Jornada Comités de Vivienda - Región Metropolitana,13/12/2023,luis.morales.demo48206@hotmail.com,Luis Morales
T-1058,Taller Subsidio Sectores Medios DS.01,01/01/2024,julieta.madariaga.demo45769@outlook.com,Julieta Madariaga
T-1013,Webinar: Cómo Postular al Subsidio Habitacional,29/06/2024,jaime.munoz.demo19991@hotmail.com,Jaime Muñoz
T-1000,Taller de Educación Financiera,25/03/2025,valentina.rojas.demo14903@yahoo.com,Valentina Rojas
T-1044,Charla: Déficit Habitacional en Chile,17/09/2023,katherine.ramirez.demo50142@hotmail.com,Katherine Ramírez
T-1012,Charla: Déficit Habitacional en Chile,26/11/2024,consuelo.pardo.demo6687@outlook.com,Consuelo Pardo
T-1035,Webinar: Cómo Postular al Subsidio Habitacional,26/01/2026,thomas.miranda.demo43823@gmail.com,Thomas Miranda
T-1051,Taller Ahorro y Subsidio Habitacional,17/05/2024,soledad.valenzuela.demo28851@hotmail.com,Soledad Valenzuela
T-1041,Taller de Educación Financiera,18/08/2025,denisse.bravo.demo39779@gmail.com,Denisse Bravo
T-1021,Asamblea Informativa DS49,17/08/2024,sergio.miranda.demo47167@gmail.com,Sergio Miranda
T-1047,Webinar: Cómo Postular al Subsidio Habitacional,14/01/2024,paula.jofre.demo5654@hotmail.com,Paula Jofré
T-1036,Taller Ahorro y Subsidio Habitacional,17/07/2024,jose.herrera.demo17539@gmail.com,José Herrera
T-1048,Taller de Postulación DS19 - Mayo 2026,26/02/2026,bastian.perez.demo49982@hotmail.com,Bastián Pérez
T-1004,Taller Subsidio Sectores Medios DS.01,05/08/2025,jorge.armijo.demo28013@outlook.com,Jorge Armijo
T-1050,Taller de Educación Financiera,16/11/2024,renato.vega.demo47457@outlook.com,Renato Vega
T-1045,Taller de Educación Financiera,21/10/2025,antonella.lazo.demo51887@gmail.com,Antonella Lazo
T-1034,Taller de Postulación DS19 - Mayo 2026,25/02/2024,romina.aguilar.demo37332@outlook.com,Romina Aguilar
T-1035,Jornada Comités de Vivienda - Región Metropolitana,08/02/2024,ana.lobos.demo34948@hotmail.com,Ana Lobos
T-1003,Jornada Comités de Vivienda - Región Metropolitana,07/08/2025,ingrid.barria.demo14579@yahoo.com,Ingrid Barría
T-1038,Taller Ahorro y Subsidio Habitacional,01/03/2026,celestino.perez.demo43005@outlook.com,Celestino Pérez
T-1005,Webinar: Cómo Postular al Subsidio Habitacional,12/06/2024,mathias.rojas.demo23223@gmail.com,Mathias Rojas
T-1034,Webinar: Cómo Postular al Subsidio Habitacional,19/12/2025,scarlett.espinoza.demo51243@gmail.com,Scarlett Espinoza
T-1003,Taller de Educación Financiera,07/03/2026,marjorie.gonzalez.demo13534@hotmail.com,Marjorie González
T-1014,Jornada Comités de Vivienda - Región Metropolitana,01/07/2025,antonia.munoz.demo46541@hotmail.com,Antonia Muñoz
T-1015,Asamblea Informativa DS49,23/12/2023,raul.gonzalez.demo15051@gmail.com,Raúl González
T-1021,Taller de Postulación DS19 - Mayo 2026,02/04/2023,nahuel.villarroel.demo7732@hotmail.com,Nahuel Villarroel
T-1004,Charla: Déficit Habitacional en Chile,17/01/2026,maria.munoz.demo5724@yahoo.com,María Muñoz
T-1029,Taller de Educación Financiera,24/01/2023,raquel.espinoza.demo46743@yahoo.com,Raquel Espinoza
T-1024,Taller de Educación Financiera,30/01/2026,carlos.bustos.demo50225@yahoo.com,Carlos Bustos
T-1001,Charla: Déficit Habitacional en Chile,13/11/2024,luis.meza.demo48499@gmail.com,Luis Meza
T-1038,Jornada Comités de Vivienda - Región Metropolitana,07/04/2025,mirtha.luengo.demo48373@outlook.com,Mirtha Luengo
T-1019,Taller Subsidio Sectores Medios DS.01,09/08/2024,ramon.castro.demo41969@gmail.com,Ramón Castro
T-1023,Taller de Postulación DS19 - Mayo 2026,13/11/2024,cristobal.perez.demo4779@yahoo.com,Cristóbal Pérez
T-1047,Asamblea Informativa DS49,06/07/2024,andres.silva.demo51888@gmail.com,Andrés Silva
T-1028,Jornada Comités de Vivienda - Región Metropolitana,10/08/2023,constanza.andrade.demo11466@hotmail.com,Constanza Andrade
T-1014,Webinar: Cómo Postular al Subsidio Habitacional,01/04/2023,jose.villarroel.demo16630@outlook.com,José Villarroel
T-1011,Taller de Educación Financiera,14/05/2023,katherinne.plaza.demo32536@outlook.com,Katherinne Plaza
T-1019,Taller de Postulación DS19 - Mayo 2026,29/03/2024,guillermo.lazo.demo28589@yahoo.com,Guillermo Lazo
T-1001,Charla: Déficit Habitacional en Chile,15/10/2025,sandra.acosta.demo18809@gmail.com,Sandra Acosta
T-1022,Asamblea Informativa DS49,15/09/2024,lucas.rojas.demo2757@yahoo.com,Lucas Rojas
T-1032,Jornada Comités de Vivienda - Región Metropolitana,24/09/2024,valeria.ramos.demo46433@hotmail.com,Valeria Ramos
T-1047,Taller de Educación Financiera,25/04/2023,clotilde.arce.demo3816@yahoo.com,Clotilde Arce
T-1000,Jornada Comités de Vivienda - Región Metropolitana,24/04/2023,jorge.navarrete.demo51371@gmail.com,Jorge Navarrete
T-1059,Webinar: Cómo Postular al Subsidio Habitacional,21/11/2025,olga.silva.demo42385@yahoo.com,Olga Silva
T-1007,Asamblea Informativa DS49,12/10/2023,maria.contreras.demo51538@yahoo.com,María Contreras
T-1010,Jornada Comités de Vivienda - Región Metropolitana,27/05/2023,claudia.oliva.demo4509@gmail.com,Claudia Oliva
T-1040,Webinar: Cómo Postular al Subsidio Habitacional,22/07/2023,victor.valenzuela.demo23342@gmail.com,Víctor Valenzuela
T-1033,Asamblea Informativa DS49,07/04/2023,alicia.contreras.demo14012@outlook.com,Alicia Contreras
T-1023,Taller Ahorro y Subsidio Habitacional,29/10/2025,jose.jofre.demo35436@outlook.com,José Jofré
T-1008,Taller Subsidio Sectores Medios DS.01,31/10/2024,domingo.rivera.demo13888@yahoo.com,Domingo Rivera
T-1000,Taller Ahorro y Subsidio Habitacional,09/05/2023,richard.jerez.demo21676@outlook.com,Richard Jerez
T-1037,Taller de Educación Financiera,24/06/2023,camila.ortiz.demo30703@hotmail.com,Camila Ortiz
T-1054,Jornada Comités de Vivienda - Región Metropolitana,14/10/2025,mariano.loyola.demo29618@hotmail.com,Mariano Loyola
T-1058,Taller Subsidio Sectores Medios DS.01,04/02/2025,juan.arce.demo648@outlook.com,Juan Arce
T-1006,Taller de Educación Financiera,05/05/2025,catalina.verdugo.demo21639@yahoo.com,Catalina Verdugo
T-1055,Taller de Educación Financiera,19/02/2025,ramon.meza.demo41254@yahoo.com,Ramón Meza
T-1032,Webinar: Cómo Postular al Subsidio Habitacional,20/07/2025,raul.rios.demo35589@hotmail.com,Raúl Ríos
T-1036,Taller Ahorro y Subsidio Habitacional,05/12/2023,javiera.molina.demo16855@yahoo.com,Javiera Molina
T-1041,Taller Subsidio Sectores Medios DS.01,11/01/2025,alan.zuniga.demo871@yahoo.com,Alan Zúñiga
T-1026,Taller de Postulación DS19 - Mayo 2026,30/01/2024,iker.loyola.demo26846@yahoo.com,Iker Loyola
T-1038,Webinar: Cómo Postular al Subsidio Habitacional,27/09/2025,jacqueline.lizama.demo46990@outlook.com,Jacqueline Lizama
T-1021,Taller de Postulación DS19 - Mayo 2026,08/05/2026,julian.acuna.demo32070@hotmail.com,Julián Acuña
T-1055,Taller Subsidio Sectores Medios DS.01,26/07/2025,guillermina.inostroza.demo38323@yahoo.com,Guillermina Inostroza
T-1046,Jornada Comités de Vivienda - Región Metropolitana,26/01/2024,ruben.pozo.demo26598@yahoo.com,Rubén Pozo
T-1052,Taller Ahorro y Subsidio Habitacional,15/08/2023,yanet.medina.demo34590@gmail.com,Yanet Medina
T-1050,Taller Subsidio Sectores Medios DS.01,28/06/2024,ignacia.martinez.demo16111@yahoo.com,Ignacia Martínez
T-1029,Taller Ahorro y Subsidio Habitacional,02/03/2026,fredy.mella.demo36906@outlook.com,Fredy Mella
T-1058,Charla: Déficit Habitacional en Chile,17/10/2023,joaquin.rodriguez.demo39533@yahoo.com,Joaquín Rodríguez
T-1021,Webinar: Cómo Postular al Subsidio Habitacional,02/03/2025,cesar.villa.demo34470@yahoo.com,César Villa
